식당(ID),식당명,도로명주소,지번주소,식당위도,식당경도,식당대표전화번호,영업신고증업태명,영업인허가명,음식점소개내용,식당상태
323136,박달재김치찌개전문점,강원도 원주시 현충로 225,강원도 원주시 태장동 939-1,37.3742077,127.9503264,033-746-8980,기타,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""박달재김치찌개전문점""에 가보시는 건 어떨까요? 다국어 메뉴판이 있는 매장입니다.",운영중
323138,스시하루,강원도 원주시 일산로 29,강원도 원주시 일산동 91-20,37.3485406,127.9477706,033-747-7227,일식,일반음식점,"""스시하루""를 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323139,본섬조개마을 본점,강원도 원주시 토지길 31-6,강원도 원주시 단구동 1635-5,37.3219037,127.9573419,033-764-2477,기타,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""본섬조개마을(본점)""을 방문해보세요! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 배달 가능한 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
323140,시골할머니추어탕,강원도 원주시 단구로 354-25,강원도 원주시 단구동 1610-2,37.3168341,127.962375,033-763-7337,한식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""시골할머니추어탕""을 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323141,심마니식당,강원도 원주시 개봉교길 50-1,강원도 원주시 봉산동 1144-19,37.346151,127.9588713,033-746-3330,한식,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""심마니식당""에 가보시는 건 어떨까요? 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323142,1 2 3 포차,강원도 원주시 나비허리길 54 1층,강원도 원주시 단구동 1619-2,37.3235004,127.9584016,033-764-1414,기타,일반음식점,"""1 2 3 포차""를 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323143,짬뽕타운본점,강원도 원주시 흥업면 흥업밤골길 4-4,강원도 원주시 흥업면 흥업리 394-20,37.2904694,127.9164898,033-761-3383,중국식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""짬뽕타운(본점)""을 추천합니다. 다국어 메뉴판이 있는 매장입니다.",운영중
323145,몽크,강원도 원주시 무실로55번길 14,강원도 원주시 원동 249-26,37.3455388,127.9476341,033-764-6841,분식,일반음식점,"강원도 원주시에 가신다면 ""몽크""에 방문해보세요~ 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323149,진선네부침,강원도 원주시 치악로 1803 남부시장내 168호,강원도 원주시 명륜동 26,37.3430567,127.9544991,033-764-5426,기타,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""진선네부침""을 방문해보세요! 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
323151,송학순대국,강원도 원주시 문막읍 왕건로 146,강원도 원주시 문막읍 동화리 1073-3,37.3315946,127.8318613,033-744-9640,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""송학순대국(문막점)""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323153,산야초밥상,강원도 원주시 소초면 치악로 2367-2,강원도 원주시 소초면 흥양리 1678-5,37.386364,127.9773059,033-745-0079,한식,일반음식점,"2020년 04월 06일 KBS2 2TV생생정보 1040회, 2018년 11월 05일 SBS 생방송투데이 2203회 등 여러 방송에서 다룬 바로 그 곳! 강원도 원주시 인기 맛집 ""산야초밥상""을 방문해보세요! 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323123,치킨마루 관설근린공원점,강원도 원주시 단관길 110-5,강원도 원주시 단구동 1669-3,37.3200238,127.9582687,033-763-2717,,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""치킨마루(관설근린공원점)""를 추천합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
323156,황금오리,강원도 원주시 지정면 질마재로 245,강원도 원주시 지정면 가곡리 933-2,37.3570084,127.8604162,033-731-0805,한식,일반음식점,"강원도 원주시에 가신다면 ""황금오리""에 방문해보세요~ 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
779918,소담촌 원주무실점,강원도 원주시 능라동길 47 베르뉴 노블레스타워 3층,강원도 원주시 무실동 1857-12,37.3343972,127.9292419,033-733-5235,한식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""소담촌(원주무실점)""을 추천합니다! 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 주차공간, 놀이방이 마련되어 있으며 다국어 메뉴판, 무선 인터넷을 제공하는 매장입니다.",운영중
779925,황금룡,강원도 원주시 문막읍 문막시장1길 52-14 황금룡,강원도 원주시 문막읍 문막리 241-9,37.3063256,127.8151088,033-734-5445,중국식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""황금룡(문막시장점)""을 추천합니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
785363,커피더샵,강원도 원주시 한지공원길 25-5 1층,강원도 원주시 명륜동 825-1,37.3294044,127.9428761,033-761-0066,기타,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""커피더샵""을 추천합니다. 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
785032,태향원 본점,강원도 원주시 봉바위길 52,강원도 원주시 무실동 1837-8,37.332147,127.9304969,033-742-2566,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""태향원(본점)""을 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 배달 가능한 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
784020,달콤한청,강원도 원주시 문막읍 원문로 1611,강원도 원주시 문막읍 건등리 194-6,37.3195768,127.8317944,033-735-5338,커피숍,휴게음식점,"강원도 원주시에서 식당을 찾으신다면? ""달콤한청""을 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다! 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
783374,감미로운,강원도 원주시 남원로534번길 28 2동 감미로운,강원도 원주시 단구동 1514-1,37.3300446,127.9492954,033-904-4393,커피숍,휴게음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""감미로운""에 가보시는 건 어떨까요? 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
309129,California mom&#39;s,강원도 원주시 일산로 87 우신빌딩 1층,강원도 원주시 원동 58-8,37.34664,127.9522163,033-761-1343,패밀리레스토랑,,"강원도 원주시에서 맛집을 찾으신다면 ""California mom&#39;s""을 추천합니다.",운영중
309386,새마을식당 원주감영점,강원도 원주시 감영길 37,강원도 원주시 중앙동 126-2,37.348177,127.9515276,033-732-5958,한식,,"강원도 원주시에 가신다면 ""새마을식당 원주감영점""에 방문해보세요~",운영중
782668,파리바게트 원주롯데캐슬점,강원도 원주시 지정면 가곡로 70-1,강원도 원주시 지정면 가곡리 1534,37.377796,127.8765002,033-743-6100,제과점영업,제과점영업,"강원도 원주시에 가신다면 ""파리바게뜨(원주롯데캐슬점)""에 방문해보세요~ 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
782479,팔공티 단계동점,강원도 원주시 북원로 2235-4 114호,강원도 원주시 단계동 852,37.3456913,127.9322178,070-7608-2458,커피숍,휴게음식점,"""팔공티(원주단계점)""를 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
310885,토끼전,강원도 원주시 지정면 신지정로 189-6,강원도 원주시 지정면 가곡리 1390-2,37.3726725,127.8758281,,술집,,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""토끼전""을 추천합니다!",운영중
782356,가베라티오,"강원도 원주시 천사로 14 104,105호",강원도 원주시 단계동 1119-3,37.3474631,127.9269808,033-742-3312,커피숍,휴게음식점,"""가베라티오""는 강원도 원주시에 있습니다. 남녀 화장실이 구분되어 있는 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
782288,또봉이통닭 원주 경동대점,강원도 원주시 문막읍 견훤로 858,강원도 원주시 문막읍 후용리 502-2,37.2665208,127.7981584,033-742-9933,호프/통닭,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""또봉이통닭(원주 경동대점)""을 방문해보세요! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
781768,봉화산유황오리참숯불구이,강원도 원주시 서원대로 86,강원도 원주시 단계동 658-2,37.3490369,127.9239086,033-744-5255,경양식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""봉화산유황오리참숯불구이""를 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블과 네이버에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
781478,커피베이 기업골드파크점,강원도 원주시 지정면 신지정로 316-1 1층,강원도 원주시 지정면 가곡리 1498-1,37.3822288,127.8726745,033-742-7000,커피숍,휴게음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""커피베이(기업골드파크점)""를 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
781351,용수골가든,강원도 원주시 판부면 용수골길 335,강원도 원주시 판부면 서곡리 1650-1,37.2829534,127.9407524,033-763-5689,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""용수골가든""을 추천합니다. 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
780470,유로코피자 강원 원주점,강원도 원주시 남원로527번길 42 1층,강원도 원주시 명륜동 462,37.3333555,127.9440361,033-766-1828,기타,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""유로코피자(강원원주점)""를 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
779919,오서방보쌈,강원도 원주시 만대공원길 18-3 1층,강원도 원주시 무실동 1731-10,37.3380867,127.9278735,033-744-5963,식육(숯불구이),일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""오서방보쌈""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
790547,닭갈비봉천막국수,강원도 원주시 삼광1길 37-6,강원도 원주시 봉산동 1184-6,37.3434579,127.9636302,033-732-6798,한식,일반음식점,"강원도 원주시에 가신다면 ""닭갈비봉천막국수""에 방문해보세요~ 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
323157,명동닭한마리,강원도 원주시 운곡로 68,강원도 원주시 행구동 1134-3,37.3486917,127.9975089,,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""명동닭한마리""를 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323165,미주학당 단관점,강원도 원주시 토지길 75,강원도 원주시 단구동 1644-12,37.3211561,127.9591119,033-765-2249,한식,일반음식점,"""미소학당""을 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
323237,둥지가든,강원도 원주시 지정면 간현로 159,강원도 원주시 지정면 간현리 878-2,37.3631247,127.8376261,033-731-1882,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""둥지휴게소""를 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
323238,돌부대찌개,강원도 원주시 북원로 2547,강원도 원주시 우산동 73-13,37.3718247,127.9416604,033-746-5744,한식,일반음식점,"""돌부대찌개""는 강원도 원주시에 있습니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323239,경아네구이,강원도 원주시 백간공원길 13-5,강원도 원주시 단계동 1102-4,37.3487758,127.9255136,033-742-7692,한식,일반음식점,"""경아네구이""를 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323241,커피하우스별,강원도 원주시 판부면 용수골길 18,강원도 원주시 판부면 서곡리 752-1,37.3077947,127.929765,033-764-4272,,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""커피하우스별""을 추천합니다. 다국어 메뉴판이 있는 매장입니다.",운영중
323245,본가영빈관원주점,강원도 원주시 진광길 29,강원도 원주시 우산동 100-10,37.3719433,127.9391426,033-748-4549,중국식,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""본가영빈관(원주점)""에 가보시는 건 어떨까요? 다국어 메뉴판이 있는 매장입니다.",운영중
323246,장미주택,강원도 원주시 금불1길 28-3 1층,강원도 원주시 단계동 833-5,37.3478483,127.9311437,,호프/통닭,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""장미주택""에 가보시는 건 어떨까요? 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
323247,신가네해물찜,강원도 원주시 치악고교길 50,강원도 원주시 관설동 1771-1,37.3158436,127.9617285,033-766-8283,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""신가네해물찜""을 추천합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
323253,본스치킨 단계점,강원도 원주시 원문로 154,강원도 원주시 단계동 113,37.3559992,127.9322592,1599-9992,,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""본스치킨(단계점)""을 추천합니다! 남녀 화장실이 구분되어 있으며, 베리어프리 매장입니다. 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
323254,박대감화로구이 롯데시네마점,강원도 원주시 남원로 528-15,강원도 원주시 단구동 1515-10,37.330339,127.948315,033-743-8971,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""박대감화로구이(롯데시네마점)""를 방문해보세요! 다국어 메뉴판이 있는 매장입니다.",운영중
323255,오대양수산,강원도 원주시 현충로 286 1층,강원도 원주시 태장동 1038-10,37.3789028,127.9492657,033-744-8887,회집,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""오대양수산""에 가보시는 건 어떨까요? 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
323257,가보자토종순대국밥,강원도 원주시 북원로 2235-8,강원도 원주시 단계동 853-6,37.3456662,127.9314073,033-745-7737,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""가보자토종순대국밥""을 방문해보세요! 다국어 메뉴판이 있는 매장입니다.",운영중
323258,산에는꽃이피네,강원도 원주시 판부면 영원산성길 331,강원도 원주시 판부면 금대리 1319-13,37.2921527,128.0165322,033-763-0164,한식,일반음식점,"강원도 원주시에 가신다면 ""산에는꽃이피네""에 방문해보세요~ 다국어 메뉴판이 있는 매장입니다.",운영중
323259,진풍영양탕,강원도 원주시 삼광2길 34,강원도 원주시 봉산동 1198-8,37.3421952,127.9673006,033-744-2639,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""진풍""을 추천합니다. 다국어 메뉴판이 있는 매장입니다.",운영중
323263,BBQ원주무실점,강원도 원주시 만대로 89,강원도 원주시 무실동 1714,37.3377943,127.9188411,033-744-9282,,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""비비큐(원주무실점)""에 가보시는 건 어떨까요? 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
323265,왕대박수산봉화점,강원도 원주시 천사로 8,강원도 원주시 단계동 1115-1,37.3475982,127.9262942,033-744-9737,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""왕대박수산(봉화점)""을 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
323231,대복장수촌,강원도 원주시 만대공원길 30-8,강원도 원주시 무실동 1730-4,37.3384827,127.9275813,033-745-7709,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""대복장수촌""을 추천합니다. 다국어 메뉴판이 있는 매장입니다.",운영중
323163,옹달샘생선구이백반,강원도 원주시 상지대길 28,강원도 원주시 우산동 123-6,37.3696494,127.9386387,033-764-0610,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""옹달샘생선구이백반""을 추천합니다. 다국어 메뉴판이 있는 매장입니다.",운영중
323230,치마바우,강원도 원주시 꽃밭머리길 86-5,강원도 원주시 행구동 299-2,37.3486756,128.0157387,033-734-1717,,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""치마바우""를 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323220,산마루,강원도 원주시 꽃밭머리길 92,강원도 원주시 행구동 299-9,37.349584,128.0158056,033-735-9965,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""산마루""를 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323166,호식이두마리치킨 원주2호점,강원도 원주시 치악로1534번길 14,강원도 원주시 단구동 1473-1,37.3217638,127.9660506,033-766-1295,,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""호식이두마리치킨(원주2호점)""을 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323167,장충동왕족발 원주점,강원도 원주시 남원로 576,강원도 원주시 개운동 433-10,37.3351105,127.9489274,050-7461-0271,기타,일반음식점,"""장충동왕족발(원주점)""을 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323173,치악산한우타운,강원도 원주시 무실밤골길 29-4,강원도 원주시 무실동 634-1,37.3282853,127.9244148,033-766-8686,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면, ""치악산한우타운""을 꼭 방문해보세요. 2019년 10월 02일 KBS2 2TV생생정보 912회에 방영된 유명 매장이랍니다! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
323174,슬기네감자탕,강원도 원주시 일산로 23 지하1층,강원도 원주시 일산동 161-13,37.3490476,127.9472672,033-748-3382,기타,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""슬기네감자탕""에 가보시는 건 어떨까요? 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
323175,향교손자장,강원도 원주시 향교길 30,강원도 원주시 명륜동 259-31,37.33776,127.9498618,033-763-9929,중국식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""향교손자장""을 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323177,땅스부대찌개 원주태장점,강원도 원주시 흥양로51번길 1,강원도 원주시 태장동 1374-1,37.3828514,127.9531362,033-743-8599,김밥(도시락),일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""땅스부대찌개(원주태장점)""를 추천합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
323182,문팰리스&뜨화덕 단계점,강원도 원주시 금불1길 36,강원도 원주시 단계동 834-7,37.3481098,127.9305962,033-735-7889,기타,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""문팰리스엔뜨화덕(단계점)""을 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323183,바다향횟집,강원도 원주시 북원로 2872,강원도 원주시 태장동 1898,37.3991328,127.9529076,033-901-3030,회집,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""바다향횟집""을 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323190,오븐에빠진닭 단계무실점,강원도 원주시 한지공원길 198 오븐에빠진닭 단계무실점,강원도 원주시 단계동 924-8,37.3378333,127.9326706,033-748-5892,,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""오븐에빠진닭(단계점)""을 추천합니다! 배달 가능한 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
323192,원조황소곱창구이,강원도 원주시 나비허리길 49-1,강원도 원주시 단구동 1605-5,37.3239864,127.9586287,033-762-9259,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""원조황소곱창구이""를 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
323194,나누리곰탕,강원도 원주시 소초면 치악로 2567,강원도 원주시 소초면 수암리 729-2,37.4007426,127.9900941,033-738-1519,한식,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""나누리곰탕""에 가보시는 건 어떨까요? 레드테이블에서 온라인 예약이 가능합니다! 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
323199,삼교리동치미막국수강릉본점직영,강원도 원주시 북원로 1843,강원도 원주시 무실동 947-2,37.3133596,127.9157022,033-761-7300,한식,일반음식점,"강원도 원주시에 가신다면 ""삼교리동치미막국수(무실점)""에 방문해보세요~ 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 레드테이블에서 온라인 예약이 가능합니다! 베리어프리 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
323209,떠들석갈비,강원도 원주시 소초면 황골로 469-18,강원도 원주시 소초면 흥양리 319-3,37.3650684,128.0117588,033-732-2333,경양식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""떠들석갈비""를 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323213,한양식당,강원도 원주시 이화3길 2-33,강원도 원주시 단계동 934-1,37.3384543,127.934543,033-733-8886,한식,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""한양식당""에 가보시는 건 어떨까요? 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323217,김밥천국 반곡점,강원도 원주시 늘품로 187-58,강원도 원주시 단구동 267,37.3373357,127.9640771,033-735-8233,김밥(도시락),일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""김밥천국(반곡점)""을 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
323222,허선웅닭갈비 본점,강원도 원주시 백간공원길 17-3,강원도 원주시 단계동 1101-2,37.3491671,127.9257052,033-742-5482,,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""허선웅닭갈비(본점)""에 가보시는 건 어떨까요? 네이버 온라인 예약이 가능합니다! 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
790619,메가커피 원주터미널점,강원도 원주시 북원로 2235-4 타임시티 1층 111호,강원도 원주시 단계동 852,37.3456913,127.9322178,033-746-8243,커피숍,휴게음식점,"""메가커피(원주터미널점)""를 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 남녀 화장실이 구분되어 있는 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
277940,미쳐버린파닭 원주연세대점,강원도 원주시 흥업면 세동길 15-1 현대아파트,강원도 원주시 흥업면 매지리 1928,37.2797697,127.9114978,033-764-4464,,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""미쳐버린파닭(원주연세대점)""을 추천합니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
791168,대한각,강원도 원주시 소초면 평장안골1길 31-9,강원도 원주시 소초면 평장리 804-3,37.4181333,128.0050835,033-732-7070,한식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""대한각""을 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
217050,부대찌개마을,강원도 원주시 라옹정길 62-9,강원도 원주시 관설동 1666-16,37.3214562,127.9611354,033-766-7332,한식,일반음식점,"강원도 원주시에 가신다면 ""부대찌개마을""에 방문해보세요~ 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
217054,김밥나라 명륜점,강원도 원주시 남원로 441-12,강원도 원주시 명륜동 845-7,37.3261103,127.9400664,033-765-1477,김밥(도시락),일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""김밥나라(명륜점)""를 방문해보세요! 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
217055,짜장판다,강원도 원주시 이화3길 40-22,강원도 원주시 단계동 926-2,37.3389899,127.9332899,033-743-8128,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""짜장판다""를 방문해보세요! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
217056,미소손짜장,강원도 원주시 도말리길 47,강원도 원주시 개운동 397-10,37.340574,127.9566665,033-764-3781,중국식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""미소손짜장""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
217059,가마솥설렁탕,강원도 원주시 단구초교길 6-50,강원도 원주시 단구동 1485-3,37.3190663,127.9674728,033-761-7171,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""가마솥설렁탕 쭈꾸미""를 방문해보세요! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
217062,청담칼국수,강원도 원주시 시청로 72 무실동애드피아3,강원도 원주시 무실동 1641-4,37.3371966,127.9267948,033-743-8988,한식,일반음식점,"""청담(원주 본점)""을 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
